📍 Resuming from checkpoint: 0 records
🚀 Starting import with batch size: 2000
📊 Target file: pp-complete.csv
✅ Imported 5,244,000 records (11057/sec)
✅ Imported 5,246,000 records (11059/sec)
✅ Imported 5,248,000 records (11060/sec)
✅ Imported 5,250,000 records (11062/sec)
✅ Imported 5,252,000 records (11064/sec)
✅ Imported 5,254,000 records (11066/sec)
✅ Imported 5,256,000 records (11068/sec)
✅ Imported 5,258,000 records (11070/sec)
✅ Imported 5,260,000 records (11069/sec)
✅ Imported 5,262,000 records (11068/sec)
✅ Imported 5,264,000 records (11070/sec)
✅ Imported 5,266,000 records (11071/sec)
✅ Imported 5,268,000 records (11071/sec)
✅ Imported 5,270,000 records (11073/sec)
✅ Imported 5,272,000 records (11073/sec)
✅ Imported 5,274,000 records (11075/sec)
✅ Imported 5,276,000 records (11077/sec)
✅ Imported 5,278,000 records (11079/sec)
✅ Imported 5,280,000 records (11080/sec)
✅ Imported 5,282,000 records (11082/sec)
✅ Imported 5,284,000 records (11084/sec)
✅ Imported 5,286,000 records (11086/sec)
✅ Imported 5,288,000 records (11088/sec)
✅ Imported 5,290,000 records (11090/sec)
✅ Imported 5,292,000 records (11092/sec)
✅ Imported 5,294,000 records (11094/sec)
✅ Imported 5,296,000 records (11094/sec)
✅ Imported 5,298,000 records (11096/sec)
✅ Imported 5,300,000 records (11097/sec)
✅ Imported 5,302,000 records (11098/sec)
✅ Imported 5,304,000 records (11100/sec)
✅ Imported 5,306,000 records (11099/sec)
✅ Imported 5,308,000 records (11098/sec)
✅ Imported 5,310,000 records (11099/sec)
✅ Imported 5,312,000 records (11102/sec)
✅ Imported 5,314,000 records (11104/sec)
✅ Imported 5,316,000 records (11102/sec)
✅ Imported 5,318,000 records (11104/sec)
✅ Imported 5,320,000 records (11106/sec)
✅ Imported 5,322,000 records (11107/sec)
✅ Imported 5,324,000 records (11108/sec)
✅ Imported 5,326,000 records (11110/sec)
✅ Imported 5,328,000 records (11109/sec)
✅ Imported 5,330,000 records (11109/sec)
✅ Imported 5,332,000 records (11111/sec)
✅ Imported 5,334,000 records (11112/sec)
✅ Imported 5,336,000 records (11111/sec)
✅ Imported 5,338,000 records (11113/sec)
✅ Imported 5,340,000 records (11114/sec)
✅ Imported 5,342,000 records (11116/sec)
✅ Imported 5,344,000 records (11118/sec)
✅ Imported 5,346,000 records (11119/sec)
✅ Imported 5,348,000 records (11121/sec)
✅ Imported 5,350,000 records (11121/sec)
✅ Imported 5,352,000 records (11123/sec)
✅ Imported 5,354,000 records (11124/sec)
✅ Imported 5,356,000 records (11126/sec)
✅ Imported 5,358,000 records (11128/sec)
✅ Imported 5,360,000 records (11130/sec)
✅ Imported 5,362,000 records (11131/sec)
✅ Imported 5,364,000 records (11133/sec)
✅ Imported 5,366,000 records (11134/sec)
✅ Imported 5,368,000 records (11134/sec)
✅ Imported 5,370,000 records (11134/sec)
✅ Imported 5,372,000 records (11135/sec)
✅ Imported 5,374,000 records (11135/sec)
✅ Imported 5,376,000 records (11134/sec)
✅ Imported 5,378,000 records (11134/sec)
✅ Imported 5,380,000 records (11137/sec)
✅ Imported 5,382,000 records (11138/sec)
✅ Imported 5,384,000 records (11139/sec)
✅ Imported 5,386,000 records (11140/sec)
✅ Imported 5,388,000 records (11142/sec)
✅ Imported 5,390,000 records (11143/sec)
✅ Imported 5,392,000 records (11145/sec)
✅ Imported 5,394,000 records (11147/sec)
✅ Imported 5,396,000 records (11147/sec)
✅ Imported 5,398,000 records (11149/sec)
✅ Imported 5,400,000 records (11151/sec)
✅ Imported 5,402,000 records (11127/sec)
✅ Imported 5,404,000 records (11126/sec)
✅ Imported 5,406,000 records (11128/sec)
✅ Imported 5,408,000 records (11130/sec)
✅ Imported 5,410,000 records (11131/sec)
✅ Imported 5,412,000 records (11133/sec)
✅ Imported 5,414,000 records (11135/sec)
✅ Imported 5,416,000 records (11137/sec)
✅ Imported 5,418,000 records (11140/sec)
✅ Imported 5,420,000 records (11142/sec)
✅ Imported 5,422,000 records (11144/sec)
✅ Imported 5,424,000 records (11145/sec)
✅ Imported 5,426,000 records (11147/sec)
✅ Imported 5,428,000 records (11149/sec)
✅ Imported 5,430,000 records (11151/sec)
✅ Imported 5,432,000 records (11153/sec)
✅ Imported 5,434,000 records (11154/sec)
✅ Imported 5,436,000 records (11157/sec)
✅ Imported 5,438,000 records (11157/sec)
✅ Imported 5,440,000 records (11160/sec)
✅ Imported 5,442,000 records (11162/sec)
✅ Imported 5,444,000 records (11164/sec)
✅ Imported 5,446,000 records (11166/sec)
✅ Imported 5,448,000 records (11168/sec)
✅ Imported 5,450,000 records (11170/sec)
✅ Imported 5,452,000 records (11171/sec)
✅ Imported 5,454,000 records (11173/sec)
✅ Imported 5,456,000 records (11175/sec)
✅ Imported 5,458,000 records (11177/sec)
✅ Imported 5,460,000 records (11179/sec)
✅ Imported 5,462,000 records (11181/sec)
✅ Imported 5,464,000 records (11183/sec)
✅ Imported 5,466,000 records (11186/sec)
✅ Imported 5,468,000 records (11188/sec)
✅ Imported 5,470,000 records (11190/sec)
✅ Imported 5,472,000 records (11192/sec)
✅ Imported 5,474,000 records (11194/sec)
✅ Imported 5,476,000 records (11196/sec)
✅ Imported 5,478,000 records (11198/sec)
✅ Imported 5,480,000 records (11200/sec)
✅ Imported 5,482,000 records (11202/sec)
✅ Imported 5,484,000 records (11203/sec)
✅ Imported 5,486,000 records (11205/sec)
✅ Imported 5,488,000 records (11207/sec)
✅ Imported 5,490,000 records (11209/sec)
✅ Imported 5,492,000 records (11211/sec)
✅ Imported 5,494,000 records (11213/sec)
✅ Imported 5,496,000 records (11216/sec)
✅ Imported 5,498,000 records (11218/sec)
✅ Imported 5,500,000 records (11220/sec)
✅ Imported 5,502,000 records (11221/sec)
✅ Imported 5,504,000 records (11223/sec)
✅ Imported 5,506,000 records (11225/sec)
✅ Imported 5,508,000 records (11227/sec)
✅ Imported 5,510,000 records (11228/sec)
✅ Imported 5,512,000 records (11229/sec)
✅ Imported 5,514,000 records (11231/sec)
✅ Imported 5,516,000 records (11232/sec)
✅ Imported 5,518,000 records (11234/sec)
✅ Imported 5,520,000 records (11235/sec)
✅ Imported 5,522,000 records (11237/sec)
✅ Imported 5,524,000 records (11239/sec)
✅ Imported 5,526,000 records (11239/sec)
✅ Imported 5,528,000 records (11241/sec)
✅ Imported 5,530,000 records (11243/sec)
✅ Imported 5,532,000 records (11245/sec)
✅ Imported 5,534,000 records (11246/sec)
✅ Imported 5,536,000 records (11248/sec)
✅ Imported 5,538,000 records (11247/sec)
✅ Imported 5,540,000 records (11249/sec)
✅ Imported 5,542,000 records (11252/sec)
✅ Imported 5,544,000 records (11254/sec)
✅ Imported 5,546,000 records (11257/sec)
✅ Imported 5,548,000 records (11259/sec)
✅ Imported 5,550,000 records (11261/sec)
✅ Imported 5,552,000 records (11263/sec)
✅ Imported 5,554,000 records (11265/sec)
✅ Imported 5,556,000 records (11267/sec)
✅ Imported 5,558,000 records (11269/sec)
✅ Imported 5,560,000 records (11272/sec)
✅ Imported 5,562,000 records (11274/sec)
✅ Imported 5,564,000 records (11276/sec)
✅ Imported 5,566,000 records (11277/sec)
✅ Imported 5,568,000 records (11279/sec)
✅ Imported 5,570,000 records (11281/sec)
✅ Imported 5,572,000 records (11283/sec)
✅ Imported 5,574,000 records (11286/sec)
✅ Imported 5,576,000 records (11287/sec)
✅ Imported 5,578,000 records (11289/sec)
✅ Imported 5,580,000 records (11291/sec)
✅ Imported 5,582,000 records (11293/sec)
✅ Imported 5,584,000 records (11295/sec)
✅ Imported 5,586,000 records (11294/sec)
✅ Imported 5,588,000 records (11296/sec)
✅ Imported 5,590,000 records (11298/sec)
✅ Imported 5,592,000 records (11298/sec)
✅ Imported 5,594,000 records (11300/sec)
✅ Imported 5,596,000 records (11302/sec)
✅ Imported 5,598,000 records (11304/sec)
✅ Imported 5,600,000 records (11306/sec)
✅ Imported 5,602,000 records (11308/sec)
✅ Imported 5,604,000 records (11310/sec)
✅ Imported 5,606,000 records (11312/sec)
✅ Imported 5,608,000 records (11313/sec)
✅ Imported 5,610,000 records (11315/sec)
✅ Imported 5,612,000 records (11317/sec)
✅ Imported 5,614,000 records (11319/sec)
✅ Imported 5,616,000 records (11320/sec)
✅ Imported 5,618,000 records (11322/sec)
✅ Imported 5,620,000 records (11324/sec)
✅ Imported 5,622,000 records (11324/sec)
✅ Imported 5,624,000 records (11327/sec)
✅ Imported 5,626,000 records (11328/sec)
✅ Imported 5,628,000 records (11330/sec)
✅ Imported 5,630,000 records (11332/sec)
✅ Imported 5,632,000 records (11334/sec)
✅ Imported 5,634,000 records (11336/sec)
✅ Imported 5,636,000 records (11338/sec)
✅ Imported 5,638,000 records (11340/sec)
✅ Imported 5,640,000 records (11342/sec)
✅ Imported 5,642,000 records (11344/sec)
✅ Imported 5,644,000 records (11344/sec)
✅ Imported 5,646,000 records (11345/sec)
✅ Imported 5,648,000 records (11345/sec)
✅ Imported 5,650,000 records (11347/sec)
✅ Imported 5,652,000 records (11346/sec)
✅ Imported 5,654,000 records (11348/sec)
✅ Imported 5,656,000 records (11350/sec)
✅ Imported 5,658,000 records (11352/sec)
✅ Imported 5,660,000 records (11353/sec)
✅ Imported 5,662,000 records (11355/sec)
✅ Imported 5,664,000 records (11357/sec)
✅ Imported 5,666,000 records (11359/sec)
✅ Imported 5,668,000 records (11361/sec)
✅ Imported 5,670,000 records (11361/sec)
✅ Imported 5,672,000 records (11362/sec)
✅ Imported 5,674,000 records (11364/sec)
✅ Imported 5,676,000 records (11363/sec)
✅ Imported 5,678,000 records (11365/sec)
✅ Imported 5,680,000 records (11367/sec)
✅ Imported 5,682,000 records (11369/sec)
✅ Imported 5,684,000 records (11371/sec)
✅ Imported 5,686,000 records (11373/sec)
✅ Imported 5,688,000 records (11374/sec)
✅ Imported 5,690,000 records (11375/sec)
✅ Imported 5,692,000 records (11377/sec)
✅ Imported 5,694,000 records (11377/sec)
✅ Imported 5,696,000 records (11379/sec)
✅ Imported 5,698,000 records (11380/sec)
✅ Imported 5,700,000 records (11382/sec)
✅ Imported 5,702,000 records (11384/sec)
✅ Imported 5,704,000 records (11386/sec)
✅ Imported 5,706,000 records (11387/sec)
✅ Imported 5,708,000 records (11387/sec)
✅ Imported 5,710,000 records (11389/sec)
✅ Imported 5,712,000 records (11391/sec)
✅ Imported 5,714,000 records (11392/sec)
✅ Imported 5,716,000 records (11394/sec)
✅ Imported 5,718,000 records (11395/sec)
✅ Imported 5,720,000 records (11395/sec)
✅ Imported 5,722,000 records (11393/sec)
✅ Imported 5,724,000 records (11393/sec)
✅ Imported 5,726,000 records (11394/sec)
✅ Imported 5,728,000 records (11394/sec)
✅ Imported 5,730,000 records (11394/sec)
✅ Imported 5,732,000 records (11395/sec)
✅ Imported 5,734,000 records (11395/sec)
✅ Imported 5,736,000 records (11395/sec)
✅ Imported 5,738,000 records (11394/sec)
✅ Imported 5,740,000 records (11393/sec)
✅ Imported 5,742,000 records (11393/sec)
✅ Imported 5,744,000 records (11386/sec)
✅ Imported 5,746,000 records (11385/sec)
✅ Imported 5,748,000 records (11386/sec)
✅ Imported 5,750,000 records (11386/sec)
✅ Imported 5,752,000 records (11387/sec)
✅ Imported 5,754,000 records (11387/sec)
✅ Imported 5,756,000 records (11388/sec)
✅ Imported 5,758,000 records (11389/sec)
✅ Imported 5,760,000 records (11391/sec)
✅ Imported 5,762,000 records (11391/sec)
✅ Imported 5,764,000 records (11393/sec)
✅ Imported 5,766,000 records (11394/sec)
✅ Imported 5,768,000 records (11396/sec)
✅ Imported 5,770,000 records (11398/sec)
✅ Imported 5,772,000 records (11399/sec)
✅ Imported 5,774,000 records (11401/sec)
✅ Imported 5,776,000 records (11402/sec)
✅ Imported 5,778,000 records (11404/sec)
✅ Imported 5,780,000 records (11405/sec)
✅ Imported 5,782,000 records (11407/sec)
✅ Imported 5,784,000 records (11404/sec)
✅ Imported 5,786,000 records (11406/sec)
✅ Imported 5,788,000 records (11406/sec)
✅ Imported 5,790,000 records (11408/sec)
✅ Imported 5,792,000 records (11410/sec)
✅ Imported 5,794,000 records (11411/sec)
✅ Imported 5,796,000 records (11411/sec)
✅ Imported 5,798,000 records (11408/sec)
✅ Imported 5,800,000 records (11404/sec)
✅ Imported 5,802,000 records (11381/sec)
✅ Imported 5,804,000 records (11380/sec)
✅ Imported 5,806,000 records (11380/sec)
✅ Imported 5,808,000 records (11381/sec)
✅ Imported 5,810,000 records (11382/sec)
✅ Imported 5,812,000 records (11383/sec)
✅ Imported 5,814,000 records (11384/sec)
✅ Imported 5,816,000 records (11385/sec)
✅ Imported 5,818,000 records (11387/sec)
✅ Imported 5,820,000 records (11388/sec)
✅ Imported 5,822,000 records (11390/sec)
✅ Imported 5,824,000 records (11391/sec)
✅ Imported 5,826,000 records (11393/sec)
✅ Imported 5,828,000 records (11394/sec)
✅ Imported 5,830,000 records (11396/sec)
✅ Imported 5,832,000 records (11398/sec)
✅ Imported 5,834,000 records (11399/sec)
✅ Imported 5,836,000 records (11401/sec)
✅ Imported 5,838,000 records (11403/sec)
✅ Imported 5,840,000 records (11404/sec)
✅ Imported 5,842,000 records (11406/sec)
✅ Imported 5,844,000 records (11407/sec)
✅ Imported 5,846,000 records (11409/sec)
✅ Imported 5,848,000 records (11410/sec)
✅ Imported 5,850,000 records (11412/sec)
✅ Imported 5,852,000 records (11413/sec)
✅ Imported 5,854,000 records (11414/sec)
✅ Imported 5,856,000 records (11415/sec)
✅ Imported 5,858,000 records (11417/sec)
✅ Imported 5,860,000 records (11419/sec)
✅ Imported 5,862,000 records (11420/sec)
✅ Imported 5,864,000 records (11422/sec)
✅ Imported 5,866,000 records (11423/sec)
✅ Imported 5,868,000 records (11423/sec)
✅ Imported 5,870,000 records (11424/sec)
✅ Imported 5,872,000 records (11426/sec)
✅ Imported 5,874,000 records (11428/sec)
✅ Imported 5,876,000 records (11429/sec)
✅ Imported 5,878,000 records (11430/sec)
✅ Imported 5,880,000 records (11432/sec)
✅ Imported 5,882,000 records (11431/sec)
✅ Imported 5,884,000 records (11433/sec)
✅ Imported 5,886,000 records (11435/sec)
✅ Imported 5,888,000 records (11436/sec)
✅ Imported 5,890,000 records (11437/sec)
✅ Imported 5,892,000 records (11438/sec)
✅ Imported 5,894,000 records (11438/sec)
✅ Imported 5,896,000 records (11439/sec)
✅ Imported 5,898,000 records (11440/sec)
✅ Imported 5,900,000 records (11441/sec)
✅ Imported 5,902,000 records (11443/sec)
✅ Imported 5,904,000 records (11444/sec)
✅ Imported 5,906,000 records (11446/sec)
✅ Imported 5,908,000 records (11447/sec)
✅ Imported 5,910,000 records (11449/sec)
✅ Imported 5,912,000 records (11450/sec)
✅ Imported 5,914,000 records (11452/sec)
✅ Imported 5,916,000 records (11453/sec)
✅ Imported 5,918,000 records (11455/sec)
✅ Imported 5,920,000 records (11456/sec)
✅ Imported 5,922,000 records (11458/sec)
✅ Imported 5,924,000 records (11460/sec)
✅ Imported 5,926,000 records (11461/sec)
✅ Imported 5,928,000 records (11462/sec)
✅ Imported 5,930,000 records (11463/sec)
✅ Imported 5,932,000 records (11460/sec)
✅ Imported 5,934,000 records (11461/sec)
✅ Imported 5,936,000 records (11461/sec)
✅ Imported 5,938,000 records (11461/sec)
✅ Imported 5,940,000 records (11462/sec)
✅ Imported 5,942,000 records (11464/sec)
✅ Imported 5,944,000 records (11464/sec)
✅ Imported 5,946,000 records (11466/sec)
✅ Imported 5,948,000 records (11467/sec)
✅ Imported 5,950,000 records (11468/sec)
✅ Imported 5,952,000 records (11469/sec)
✅ Imported 5,954,000 records (11471/sec)
✅ Imported 5,956,000 records (11470/sec)
✅ Imported 5,958,000 records (11467/sec)
✅ Imported 5,960,000 records (11467/sec)
✅ Imported 5,962,000 records (11468/sec)
✅ Imported 5,964,000 records (11469/sec)
✅ Imported 5,966,000 records (11470/sec)
✅ Imported 5,968,000 records (11471/sec)
✅ Imported 5,970,000 records (11472/sec)
✅ Imported 5,972,000 records (11473/sec)
✅ Imported 5,974,000 records (11474/sec)
✅ Imported 5,976,000 records (11476/sec)
✅ Imported 5,978,000 records (11477/sec)
✅ Imported 5,980,000 records (11478/sec)
✅ Imported 5,982,000 records (11479/sec)
✅ Imported 5,984,000 records (11480/sec)
✅ Imported 5,986,000 records (11482/sec)
✅ Imported 5,988,000 records (11484/sec)
✅ Imported 5,990,000 records (11485/sec)
✅ Imported 5,992,000 records (11486/sec)
✅ Imported 5,994,000 records (11487/sec)
✅ Imported 5,996,000 records (11489/sec)
✅ Imported 5,998,000 records (11491/sec)
✅ Imported 6,000,000 records (11492/sec)
✅ Imported 6,002,000 records (11493/sec)
✅ Imported 6,004,000 records (11494/sec)
✅ Imported 6,006,000 records (11496/sec)
✅ Imported 6,008,000 records (11498/sec)
✅ Imported 6,010,000 records (11499/sec)
✅ Imported 6,012,000 records (11501/sec)
✅ Imported 6,014,000 records (11502/sec)
✅ Imported 6,016,000 records (11503/sec)
✅ Imported 6,018,000 records (11504/sec)
✅ Imported 6,020,000 records (11506/sec)
✅ Imported 6,022,000 records (11507/sec)
✅ Imported 6,024,000 records (11509/sec)
✅ Imported 6,026,000 records (11511/sec)
✅ Imported 6,028,000 records (11511/sec)
✅ Imported 6,030,000 records (11512/sec)
✅ Imported 6,032,000 records (11514/sec)
✅ Imported 6,034,000 records (11516/sec)
✅ Imported 6,036,000 records (11518/sec)
✅ Imported 6,038,000 records (11519/sec)
✅ Imported 6,040,000 records (11520/sec)
✅ Imported 6,042,000 records (11522/sec)
✅ Imported 6,044,000 records (11521/sec)
✅ Imported 6,046,000 records (11523/sec)
✅ Imported 6,048,000 records (11524/sec)
✅ Imported 6,050,000 records (11525/sec)
✅ Imported 6,052,000 records (11526/sec)
✅ Imported 6,054,000 records (11527/sec)
✅ Imported 6,056,000 records (11528/sec)
✅ Imported 6,058,000 records (11530/sec)
✅ Imported 6,060,000 records (11531/sec)
✅ Imported 6,062,000 records (11533/sec)
✅ Imported 6,064,000 records (11535/sec)
✅ Imported 6,066,000 records (11536/sec)
✅ Imported 6,068,000 records (11538/sec)
✅ Imported 6,070,000 records (11539/sec)
✅ Imported 6,072,000 records (11538/sec)
✅ Imported 6,074,000 records (11537/sec)
✅ Imported 6,076,000 records (11539/sec)
✅ Imported 6,078,000 records (11541/sec)
✅ Imported 6,080,000 records (11542/sec)
✅ Imported 6,082,000 records (11544/sec)
✅ Imported 6,084,000 records (11545/sec)
✅ Imported 6,086,000 records (11547/sec)
✅ Imported 6,088,000 records (11547/sec)
✅ Imported 6,090,000 records (11548/sec)
✅ Imported 6,092,000 records (11549/sec)
✅ Imported 6,094,000 records (11548/sec)
✅ Imported 6,096,000 records (11549/sec)
✅ Imported 6,098,000 records (11550/sec)
✅ Imported 6,100,000 records (11549/sec)
✅ Imported 6,102,000 records (11550/sec)
✅ Imported 6,104,000 records (11551/sec)
✅ Imported 6,106,000 records (11551/sec)
✅ Imported 6,108,000 records (11552/sec)
✅ Imported 6,110,000 records (11554/sec)
✅ Imported 6,112,000 records (11555/sec)
✅ Imported 6,114,000 records (11557/sec)
✅ Imported 6,116,000 records (11558/sec)
✅ Imported 6,118,000 records (11559/sec)
✅ Imported 6,120,000 records (11561/sec)
✅ Imported 6,122,000 records (11561/sec)
✅ Imported 6,124,000 records (11563/sec)
✅ Imported 6,126,000 records (11564/sec)
✅ Imported 6,128,000 records (11565/sec)
✅ Imported 6,130,000 records (11566/sec)
✅ Imported 6,132,000 records (11568/sec)
✅ Imported 6,134,000 records (11569/sec)
✅ Imported 6,136,000 records (11571/sec)
✅ Imported 6,138,000 records (11571/sec)
✅ Imported 6,140,000 records (11572/sec)
✅ Imported 6,142,000 records (11573/sec)
✅ Imported 6,144,000 records (11575/sec)
✅ Imported 6,146,000 records (11576/sec)
✅ Imported 6,148,000 records (11578/sec)
✅ Imported 6,150,000 records (11579/sec)
✅ Imported 6,152,000 records (11580/sec)
✅ Imported 6,154,000 records (11581/sec)
✅ Imported 6,156,000 records (11583/sec)
✅ Imported 6,158,000 records (11584/sec)
✅ Imported 6,160,000 records (11585/sec)
✅ Imported 6,162,000 records (11587/sec)
✅ Imported 6,164,000 records (11589/sec)
✅ Imported 6,166,000 records (11591/sec)
✅ Imported 6,168,000 records (11593/sec)
✅ Imported 6,170,000 records (11595/sec)
✅ Imported 6,172,000 records (11596/sec)
✅ Imported 6,174,000 records (11598/sec)
✅ Imported 6,176,000 records (11600/sec)
✅ Imported 6,178,000 records (11602/sec)
✅ Imported 6,180,000 records (11604/sec)
✅ Imported 6,182,000 records (11606/sec)
✅ Imported 6,184,000 records (11607/sec)
✅ Imported 6,186,000 records (11609/sec)
✅ Imported 6,188,000 records (11611/sec)
✅ Imported 6,190,000 records (11612/sec)
✅ Imported 6,192,000 records (11611/sec)
✅ Imported 6,194,000 records (11613/sec)
✅ Imported 6,196,000 records (11612/sec)
✅ Imported 6,198,000 records (11613/sec)
✅ Imported 6,200,000 records (11613/sec)
✅ Imported 6,202,000 records (11615/sec)
✅ Imported 6,204,000 records (11616/sec)
✅ Imported 6,206,000 records (11617/sec)
✅ Imported 6,208,000 records (11619/sec)
✅ Imported 6,210,000 records (11620/sec)
✅ Imported 6,212,000 records (11621/sec)
✅ Imported 6,214,000 records (11622/sec)
✅ Imported 6,216,000 records (11623/sec)
✅ Imported 6,218,000 records (11625/sec)
✅ Imported 6,220,000 records (11626/sec)
✅ Imported 6,222,000 records (11621/sec)
✅ Imported 6,224,000 records (11620/sec)
✅ Imported 6,226,000 records (11618/sec)
✅ Imported 6,228,000 records (11618/sec)
✅ Imported 6,230,000 records (11618/sec)
✅ Imported 6,232,000 records (11619/sec)
✅ Imported 6,234,000 records (11620/sec)
✅ Imported 6,236,000 records (11622/sec)
✅ Imported 6,238,000 records (11623/sec)
✅ Imported 6,240,000 records (11624/sec)
✅ Imported 6,242,000 records (11625/sec)
✅ Imported 6,244,000 records (11625/sec)
✅ Imported 6,246,000 records (11626/sec)
✅ Imported 6,248,000 records (11626/sec)
✅ Imported 6,250,000 records (11628/sec)
✅ Imported 6,252,000 records (11630/sec)
✅ Imported 6,254,000 records (11631/sec)
✅ Imported 6,256,000 records (11632/sec)
✅ Imported 6,258,000 records (11633/sec)
✅ Imported 6,260,000 records (11632/sec)
✅ Imported 6,262,000 records (11631/sec)
✅ Imported 6,264,000 records (11633/sec)
✅ Imported 6,266,000 records (11634/sec)
✅ Imported 6,268,000 records (11635/sec)
✅ Imported 6,270,000 records (11636/sec)
✅ Imported 6,272,000 records (11638/sec)
✅ Imported 6,274,000 records (11638/sec)
✅ Imported 6,276,000 records (11638/sec)
✅ Imported 6,278,000 records (11639/sec)
✅ Imported 6,280,000 records (11638/sec)
✅ Imported 6,282,000 records (11638/sec)
✅ Imported 6,284,000 records (11638/sec)
✅ Imported 6,286,000 records (11638/sec)
✅ Imported 6,288,000 records (11639/sec)
✅ Imported 6,290,000 records (11640/sec)
✅ Imported 6,292,000 records (11641/sec)
✅ Imported 6,294,000 records (11642/sec)
✅ Imported 6,296,000 records (11643/sec)
✅ Imported 6,298,000 records (11644/sec)
✅ Imported 6,300,000 records (11644/sec)
✅ Imported 6,302,000 records (11645/sec)
✅ Imported 6,304,000 records (11646/sec)
✅ Imported 6,306,000 records (11645/sec)
✅ Imported 6,308,000 records (11646/sec)
✅ Imported 6,310,000 records (11647/sec)
✅ Imported 6,312,000 records (11647/sec)
✅ Imported 6,314,000 records (11647/sec)
✅ Imported 6,316,000 records (11648/sec)
✅ Imported 6,318,000 records (11650/sec)
✅ Imported 6,320,000 records (11650/sec)
✅ Imported 6,322,000 records (11650/sec)
✅ Imported 6,324,000 records (11651/sec)
✅ Imported 6,326,000 records (11652/sec)
✅ Imported 6,328,000 records (11653/sec)
✅ Imported 6,330,000 records (11651/sec)
✅ Imported 6,332,000 records (11651/sec)
✅ Imported 6,334,000 records (11651/sec)
✅ Imported 6,336,000 records (11652/sec)
✅ Imported 6,338,000 records (11652/sec)
✅ Imported 6,340,000 records (11648/sec)
✅ Imported 6,342,000 records (11649/sec)
✅ Imported 6,344,000 records (11649/sec)
✅ Imported 6,346,000 records (11651/sec)
✅ Imported 6,348,000 records (11652/sec)
✅ Imported 6,350,000 records (11652/sec)
✅ Imported 6,352,000 records (11651/sec)
✅ Imported 6,354,000 records (11651/sec)
✅ Imported 6,356,000 records (11652/sec)
✅ Imported 6,358,000 records (11653/sec)
✅ Imported 6,360,000 records (11652/sec)
✅ Imported 6,362,000 records (11652/sec)
✅ Imported 6,364,000 records (11654/sec)
✅ Imported 6,366,000 records (11655/sec)
✅ Imported 6,368,000 records (11657/sec)
✅ Imported 6,370,000 records (11659/sec)
✅ Imported 6,372,000 records (11660/sec)
✅ Imported 6,374,000 records (11661/sec)
✅ Imported 6,376,000 records (11663/sec)
✅ Imported 6,378,000 records (11664/sec)
✅ Imported 6,380,000 records (11665/sec)
✅ Imported 6,382,000 records (11667/sec)
✅ Imported 6,384,000 records (11668/sec)
✅ Imported 6,386,000 records (11670/sec)
✅ Imported 6,388,000 records (11671/sec)
✅ Imported 6,390,000 records (11672/sec)
✅ Imported 6,392,000 records (11673/sec)
✅ Imported 6,394,000 records (11673/sec)
✅ Imported 6,396,000 records (11675/sec)
✅ Imported 6,398,000 records (11677/sec)
✅ Imported 6,400,000 records (11679/sec)
✅ Imported 6,402,000 records (11680/sec)
✅ Imported 6,404,000 records (11682/sec)
✅ Imported 6,406,000 records (11683/sec)
✅ Imported 6,408,000 records (11685/sec)
✅ Imported 6,410,000 records (11687/sec)
✅ Imported 6,412,000 records (11688/sec)
✅ Imported 6,414,000 records (11689/sec)
✅ Imported 6,416,000 records (11691/sec)
✅ Imported 6,418,000 records (11693/sec)
✅ Imported 6,420,000 records (11695/sec)
✅ Imported 6,422,000 records (11696/sec)
✅ Imported 6,424,000 records (11698/sec)
✅ Imported 6,426,000 records (11700/sec)
✅ Imported 6,428,000 records (11701/sec)
✅ Imported 6,430,000 records (11702/sec)
✅ Imported 6,432,000 records (11702/sec)
✅ Imported 6,434,000 records (11704/sec)
✅ Imported 6,436,000 records (11705/sec)
✅ Imported 6,438,000 records (11705/sec)
✅ Imported 6,440,000 records (11707/sec)
✅ Imported 6,442,000 records (11708/sec)
✅ Imported 6,444,000 records (11709/sec)
✅ Imported 6,446,000 records (11711/sec)
✅ Imported 6,448,000 records (11712/sec)
✅ Imported 6,450,000 records (11714/sec)
✅ Imported 6,452,000 records (11715/sec)
✅ Imported 6,454,000 records (11717/sec)
✅ Imported 6,456,000 records (11719/sec)
✅ Imported 6,458,000 records (11720/sec)
✅ Imported 6,460,000 records (11721/sec)
✅ Imported 6,462,000 records (11722/sec)
✅ Imported 6,464,000 records (11723/sec)
✅ Imported 6,466,000 records (11725/sec)
✅ Imported 6,468,000 records (11726/sec)
✅ Imported 6,470,000 records (11728/sec)
✅ Imported 6,472,000 records (11729/sec)
✅ Imported 6,474,000 records (11729/sec)
✅ Imported 6,476,000 records (11729/sec)
✅ Imported 6,478,000 records (11729/sec)
✅ Imported 6,480,000 records (11728/sec)
✅ Imported 6,482,000 records (11730/sec)
✅ Imported 6,484,000 records (11731/sec)
✅ Imported 6,486,000 records (11732/sec)
✅ Imported 6,488,000 records (11733/sec)
✅ Imported 6,490,000 records (11734/sec)
✅ Imported 6,492,000 records (11735/sec)
✅ Imported 6,494,000 records (11737/sec)
✅ Imported 6,496,000 records (11738/sec)
✅ Imported 6,498,000 records (11738/sec)
✅ Imported 6,500,000 records (11738/sec)
✅ Imported 6,502,000 records (11740/sec)
✅ Imported 6,504,000 records (11742/sec)
✅ Imported 6,506,000 records (11743/sec)
✅ Imported 6,508,000 records (11744/sec)
✅ Imported 6,510,000 records (11746/sec)
