2025-07-16T12:46:57.333Z: Setting up SQLite database and EPC table...
2025-07-16T12:46:57.351Z: Database setup complete.
2025-07-16T12:46:57.352Z: Loading EPC data into SQLite...
2025-07-16T13:27:23.312Z: Processed 2,775,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T13:32:46.857Z: Processed 2,800,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T13:32:58.871Z: Processed 2,825,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T13:33:09.966Z: Processed 2,850,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T13:33:19.804Z: Processed 2,875,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T13:33:29.648Z: Processed 2,900,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T13:33:41.454Z: Processed 2,925,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T13:33:53.714Z: Processed 2,950,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T13:34:05.466Z: Processed 2,975,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T13:34:22.806Z: Processed 3,000,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T13:34:38.554Z: Processed 3,025,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T13:34:55.800Z: Processed 3,050,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T13:35:13.454Z: Processed 3,075,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T13:35:26.906Z: Processed 3,100,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T13:35:41.589Z: Processed 3,125,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T13:35:58.294Z: Processed 3,150,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T13:36:15.639Z: Processed 3,175,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T13:36:36.927Z: Processed 3,200,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T13:36:58.298Z: Processed 3,225,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T13:37:17.502Z: Processed 3,250,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T13:37:35.617Z: Processed 3,275,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T13:37:58.866Z: Processed 3,300,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T13:38:19.270Z: Processed 3,325,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T13:38:38.578Z: Processed 3,350,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T13:39:24.746Z: Processed 3,375,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T13:40:08.672Z: Processed 3,400,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T13:40:58.824Z: Processed 3,425,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T13:41:39.857Z: Processed 3,450,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T13:52:19.579Z: Processed 3,475,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T13:52:31.494Z: Processed 3,500,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T13:52:43.282Z: Processed 3,525,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:05:01.874Z: Processed 3,550,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:05:14.293Z: Processed 3,575,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:05:23.648Z: Processed 3,600,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:05:35.694Z: Processed 3,625,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:05:47.923Z: Processed 3,650,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:05:58.852Z: Processed 3,675,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:06:10.223Z: Processed 3,700,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:06:19.995Z: Processed 3,725,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:06:30.191Z: Processed 3,750,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:06:40.045Z: Processed 3,775,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:06:53.070Z: Processed 3,800,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:07:04.979Z: Processed 3,825,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:07:20.024Z: Processed 3,850,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:07:37.349Z: Processed 3,875,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:07:53.158Z: Processed 3,900,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:08:07.510Z: Processed 3,925,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:08:19.961Z: Processed 3,950,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:08:35.464Z: Processed 3,975,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:08:56.328Z: Processed 4,000,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:09:14.158Z: Processed 4,025,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:09:31.657Z: Processed 4,050,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:09:51.932Z: Processed 4,075,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:10:12.851Z: Processed 4,100,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:10:31.820Z: Processed 4,125,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:10:49.706Z: Processed 4,150,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:11:07.384Z: Processed 4,175,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:11:32.938Z: Processed 4,200,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:11:51.183Z: Processed 4,225,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:12:07.479Z: Processed 4,250,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:12:34.249Z: Processed 4,275,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:13:07.758Z: Processed 4,300,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:13:53.286Z: Processed 4,325,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:14:34.261Z: Processed 4,350,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:15:23.609Z: Processed 4,375,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:16:04.950Z: Processed 4,400,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:27:52.415Z: Processed 4,425,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:28:04.369Z: Processed 4,450,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:28:18.696Z: Processed 4,475,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:28:29.211Z: Processed 4,500,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:28:38.981Z: Processed 4,525,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:28:53.228Z: Processed 4,550,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:29:06.823Z: Processed 4,575,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:29:16.983Z: Processed 4,600,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:29:33.836Z: Processed 4,625,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:29:50.755Z: Processed 4,650,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:30:08.812Z: Processed 4,675,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:30:25.162Z: Processed 4,700,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:30:38.562Z: Processed 4,725,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:35:11.024Z: Processed 4,750,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:35:21.250Z: Processed 4,775,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:35:28.762Z: Processed 4,800,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:35:41.877Z: Processed 4,825,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:35:53.129Z: Processed 4,850,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:36:08.741Z: Processed 4,875,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:36:21.571Z: Processed 4,900,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:36:35.725Z: Processed 4,925,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:36:50.454Z: Processed 4,950,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:37:10.893Z: Processed 4,975,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:37:31.454Z: Processed 5,000,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:37:50.807Z: Processed 5,025,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:38:07.662Z: Processed 5,050,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:38:20.804Z: Processed 5,075,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:38:35.505Z: Processed 5,100,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:39:16.163Z: Processed 5,125,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:40:00.225Z: Processed 5,150,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:42:22.348Z: Processed 5,175,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:42:39.172Z: Processed 5,200,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:42:54.436Z: Processed 5,225,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:43:10.582Z: Processed 5,250,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:43:26.437Z: Processed 5,275,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:43:39.263Z: Processed 5,300,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:43:53.637Z: Processed 5,325,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:44:07.934Z: Processed 5,350,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:44:23.518Z: Processed 5,375,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:44:39.242Z: Processed 5,400,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:44:53.686Z: Processed 5,425,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:45:07.198Z: Processed 5,450,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:45:23.268Z: Processed 5,475,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:45:37.703Z: Processed 5,500,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:45:49.127Z: Processed 5,525,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:46:03.586Z: Processed 5,550,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:46:17.942Z: Processed 5,575,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:46:29.891Z: Processed 5,600,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:46:43.968Z: Processed 5,625,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:46:56.788Z: Processed 5,650,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:47:11.969Z: Processed 5,675,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:47:23.997Z: Processed 5,700,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:47:33.593Z: Processed 5,725,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:47:48.905Z: Processed 5,750,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:48:02.996Z: Processed 5,775,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:48:15.708Z: Processed 5,800,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:48:26.216Z: Processed 5,825,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:48:40.115Z: Processed 5,850,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:48:53.227Z: Processed 5,875,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:49:07.968Z: Processed 5,900,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:49:21.548Z: Processed 5,925,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:49:34.516Z: Processed 5,950,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:49:46.764Z: Processed 5,975,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:50:01.702Z: Processed 6,000,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:50:16.917Z: Processed 6,025,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:50:28.865Z: Processed 6,050,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
2025-07-16T14:50:40.800Z: Processed 6,075,000 properties. EPC Match: 0.0%, HPI Match: 0.0%
